text,label
"แจ้งเตือนต่ออายุแพ็กเกจ ค่าน้ำไฟ ภายใน 7 วัน",legitimate
"แจ้งเตือนประชุมทีมวันพรุ่งนี้ เวลา 19:00 น. ห้องประชุม E",legitimate
"งานเสริมออนไลน์ รายได้วันละ 500 บาท โอนค่าสมัคร 49 บาท เริ่มงานทันที",scam
"ลงทุนวันนี้ รับผลตอบแทน 90% ต่อเดือน ถอนกำไรได้ทุกวัน",scam
"คอร์สออนไลน์ใหม่ ลดราคา 10% สำหรับ 100 คนแรก",spam
"ระบบจะปิดปรับปรุงวันที่ 10/06/2026 เวลา 19:00 - 21:00 น.",legitimate
"งานเสริมออนไลน์ รายได้วันละ 100 บาท โอนค่าสมัคร 199 บาท เริ่มงานทันที",scam
"คำสั่งซื้อเลขที่ TH66209 จัดส่งสำเร็จแล้ว ขอบคุณที่ใช้บริการ",legitimate
"ยืนยันตัวตน e-KYC ด่วนผ่าน shorturl.at/ekyc101474 ไม่เช่นนั้นจะใช้งานแอปไม่ได้",phishing
"คอร์สออนไลน์ใหม่ ลดราคา 30% สำหรับ 100 คนแรก",spam
"โปรโมชันแรง โบนัสเงินสด ลดสูงสุด 20% วันนี้วันสุดท้าย คลิกดูรายละเอียด",spam
"บัญชีพร้อมเพย์ของคุณมีความเสี่ยง โปรดยืนยัน PIN ผ่าน cutt.ly/pin104478 ภายในวันนี้",phishing
"ยืนยันการชำระเงินสำเร็จ ยอด 300 บาท เมื่อ 10/06/2026",legitimate
"ใบเสร็จค่าบริการ แพ็กเกจมือถือ ประจำเดือนถูกส่งเข้าอีเมลของคุณแล้ว",legitimate
"คำสั่งซื้อเลขที่ TH10231 จัดส่งสำเร็จแล้ว ขอบคุณที่ใช้บริการ",legitimate
"ระบบจะปิดปรับปรุงวันที่ 12/05/2026 เวลา 10:30 - 21:00 น.",legitimate
"แคมเปญเดือนนี้ ซื้อ 1 แถม 1 เฉพาะลูกค้าใหม่เท่านั้น",spam
"ยืนยันตัวตน e-KYC ด่วนผ่าน cutt.ly/ekyc100100 ไม่เช่นนั้นจะใช้งานแอปไม่ได้",phishing
"ระบบตรวจพบธุรกรรมเสี่ยง โปรดยืนยันรหัสผ่านที่ rebrand.ly/secure102221 ก่อนถูกระงับ",phishing
"พบการเข้าสู่ระบบผิดปกติใน แอปธนาคาร โปรดกรอก OTP ที่ cutt.ly/verify100198 ทันที",phishing
"ลงทุนวันนี้ รับผลตอบแทน 90% ต่อเดือน ถอนกำไรได้ทุกวัน",scam
"พัสดุจาก ไปรษณีย์ไทย ตกค้าง ชำระค่าธรรมเนียม 299 บาทที่ shorturl.at/pay103162",scam
"ลงทุนวันนี้ รับผลตอบแทน 50% ต่อเดือน ถอนกำไรได้ทุกวัน",scam
"แจ้งเตือนประชุมทีมวันพรุ่งนี้ เวลา 15:30 น. ห้องประชุม C",legitimate
"แจ้งเตือนจาก KBank: หากไม่ยืนยันข้อมูลส่วนตัวใน 30 นาที บัญชีจะถูกล็อก shorturl.at/k102206",phishing
"รับงานพิมพ์ที่บ้าน จ่ายค่าระบบ 19 บาท แล้วเริ่มงานได้ทันที",scam
"เรียนลูกค้า ออมสิน กรุณาอัปเดตข้อมูล KYC ผ่านลิงก์ s.id/kyc104745 เพื่อหลีกเลี่ยงการระงับบริการ",phishing
"ใบเสร็จค่าบริการ บัตรเครดิต ประจำเดือนถูกส่งเข้าอีเมลของคุณแล้ว",legitimate
"แจ้งเตือนประชุมทีมวันพรุ่งนี้ เวลา 19:00 น. ห้องประชุม C",legitimate
"แจ้งเตือนต่ออายุแพ็กเกจ บัตรเครดิต ภายใน 7 วัน",legitimate
"ลงทุนวันนี้ รับผลตอบแทน 20% ต่อเดือน ถอนกำไรได้ทุกวัน",scam
"ดีลพิเศษส่งฟรีทุกออเดอร์ เมื่อซื้อครบ 500 บาท",spam
"ยืนยันตัวตน e-KYC ด่วนผ่าน s.id/ekyc103842 ไม่เช่นนั้นจะใช้งานแอปไม่ได้",phishing
"พบการเข้าสู่ระบบผิดปกติใน เว็บไซต์ โปรดกรอก OTP ที่ rebrand.ly/verify101397 ทันที",phishing
